Record_Nr;Pipe_description;Code_ASME;Code_Y;codeTol;TempF;AllowPsi
79;"SMLS-ASTM A312 TP321H (THK.<=3/8"")";B31.3-2002;2;1;1300;3200
79;"SMLS-ASTM A312 TP321H (THK.<=3/8"")";B31.3-2002;2;1;1350;2500
79;"SMLS-ASTM A312 TP321H (THK.<=3/8"")";B31.3-2002;2;1;1400;1900
79;"SMLS-ASTM A312 TP321H (THK.<=3/8"")";B31.3-2002;2;1;1450;1500
79;"SMLS-ASTM A312 TP321H (THK.<=3/8"")";B31.3-2002;2;1;1500;1100
80;SMLS-ASTM A312 TP347;B31.3-2002;2;1;100;20000
80;SMLS-ASTM A312 TP347;B31.3-2002;2;1;200;20000
80;SMLS-ASTM A312 TP347;B31.3-2002;2;1;300;20000
80;SMLS-ASTM A312 TP347;B31.3-2002;2;1;400;20000
80;SMLS-ASTM A312 TP347;B31.3-2002;2;1;500;19900
80;SMLS-ASTM A312 TP347;B31.3-2002;2;1;600;19300
80;SMLS-ASTM A312 TP347;B31.3-2002;2;1;650;19000
80;SMLS-ASTM A312 TP347;B31.3-2002;2;1;700;18600
80;SMLS-ASTM A312 TP347;B31.3-2002;2;1;750;18500
80;SMLS-ASTM A312 TP347;B31.3-2002;2;1;800;18400
80;SMLS-ASTM A312 TP347;B31.3-2002;2;1;850;18200
80;SMLS-ASTM A312 TP347;B31.3-2002;2;1;900;18100
80;SMLS-ASTM A312 TP347;B31.3-2002;2;1;950;18100
80;SMLS-ASTM A312 TP347;B31.3-2002;2;1;1000;18000
80;SMLS-ASTM A312 TP347;B31.3-2002;2;1;1050;12100
80;SMLS-ASTM A312 TP347;B31.3-2002;2;1;1100;9100
80;SMLS-ASTM A312 TP347;B31.3-2002;2;1;1150;6100
80;SMLS-ASTM A312 TP347;B31.3-2002;2;1;1200;4400
80;SMLS-ASTM A312 TP347;B31.3-2002;2;1;1250;3300
80;SMLS-ASTM A312 TP347;B31.3-2002;2;1;1300;2200
80;SMLS-ASTM A312 TP347;B31.3-2002;2;1;1350;1500
80;SMLS-ASTM A312 TP347;B31.3-2002;2;1;1400;1200
80;SMLS-ASTM A312 TP347;B31.3-2002;2;1;1450;900
80;SMLS-ASTM A312 TP347;B31.3-2002;2;1;1500;800
81;SMLS-ASTM A312 TP347H;B31.3-2002;2;1;100;20000
81;SMLS-ASTM A312 TP347H;B31.3-2002;2;1;200;20000
81;SMLS-ASTM A312 TP347H;B31.3-2002;2;1;300;20000
81;SMLS-ASTM A312 TP347H;B31.3-2002;2;1;400;20000
81;SMLS-ASTM A312 TP347H;B31.3-2002;2;1;500;19900
81;SMLS-ASTM A312 TP347H;B31.3-2002;2;1;600;19300
81;SMLS-ASTM A312 TP347H;B31.3-2002;2;1;650;19000
81;SMLS-ASTM A312 TP347H;B31.3-2002;2;1;700;18600
81;SMLS-ASTM A312 TP347H;B31.3-2002;2;1;750;18500
81;SMLS-ASTM A312 TP347H;B31.3-2002;2;1;800;18400
81;SMLS-ASTM A312 TP347H;B31.3-2002;2;1;850;18200
81;SMLS-ASTM A312 TP347H;B31.3-2002;2;1;900;18100
81;SMLS-ASTM A312 TP347H;B31.3-2002;2;1;950;18100
81;SMLS-ASTM A312 TP347H;B31.3-2002;2;1;1000;18000
81;SMLS-ASTM A312 TP347H;B31.3-2002;2;1;1050;17100
81;SMLS-ASTM A312 TP347H;B31.3-2002;2;1;1100;14200
81;SMLS-ASTM A312 TP347H;B31.3-2002;2;1;1150;10500
81;SMLS-ASTM A312 TP347H;B31.3-2002;2;1;1200;7900
81;SMLS-ASTM A312 TP347H;B31.3-2002;2;1;1250;5900
81;SMLS-ASTM A312 TP347H;B31.3-2002;2;1;1300;4400
81;SMLS-ASTM A312 TP347H;B31.3-2002;2;1;1350;3200
81;SMLS-ASTM A312 TP347H;B31.3-2002;2;1;1400;2500
81;SMLS-ASTM A312 TP347H;B31.3-2002;2;1;1450;1800
81;SMLS-ASTM A312 TP347H;B31.3-2002;2;1;1500;1300
82;EFW -ASTM A312 TP304  (E=0.8);B31.3-2002;2;1;100;16000
82;EFW -ASTM A312 TP304  (E=0.8);B31.3-2002;2;1;200;16000
82;EFW -ASTM A312 TP304  (E=0.8);B31.3-2002;2;1;300;16000
82;EFW -ASTM A312 TP304  (E=0.8);B31.3-2002;2;1;400;14960
82;EFW -ASTM A312 TP304  (E=0.8);B31.3-2002;2;1;500;14000
82;EFW -ASTM A312 TP304  (E=0.8);B31.3-2002;2;1;600;13120
82;EFW -ASTM A312 TP304  (E=0.8);B31.3-2002;2;1;650;12960
82;EFW -ASTM A312 TP304  (E=0.8);B31.3-2002;2;1;700;12800
82;EFW -ASTM A312 TP304  (E=0.8);B31.3-2002;2;1;750;12480
82;EFW -ASTM A312 TP304  (E=0.8);B31.3-2002;2;1;800;12160
82;EFW -ASTM A312 TP304  (E=0.8);B31.3-2002;2;1;850;11920
82;EFW -ASTM A312 TP304  (E=0.8);B31.3-2002;2;1;900;11680
82;EFW -ASTM A312 TP304  (E=0.8);B31.3-2002;2;1;950;11520
82;EFW -ASTM A312 TP304  (E=0.8);B31.3-2002;2;1;1000;11040
82;EFW -ASTM A312 TP304  (E=0.8);B31.3-2002;2;1;1050;9760
82;EFW -ASTM A312 TP304  (E=0.8);B31.3-2002;2;1;1100;7760
82;EFW -ASTM A312 TP304  (E=0.8);B31.3-2002;2;1;1150;6160
82;EFW -ASTM A312 TP304  (E=0.8);B31.3-2002;2;1;1200;4800
82;EFW -ASTM A312 TP304  (E=0.8);B31.3-2002;2;1;1250;3760
82;EFW -ASTM A312 TP304  (E=0.8);B31.3-2002;2;1;1300;2960
82;EFW -ASTM A312 TP304  (E=0.8);B31.3-2002;2;1;1350;2320
82;EFW -ASTM A312 TP304  (E=0.8);B31.3-2002;2;1;1400;1840
82;EFW -ASTM A312 TP304  (E=0.8);B31.3-2002;2;1;1450;1440
82;EFW -ASTM A312 TP304  (E=0.8);B31.3-2002;2;1;1500;1120
83;EFW -ASTM A312 TP304L (E=0.8);B31.3-2002;2;1;100;13360
83;EFW -ASTM A312 TP304L (E=0.8);B31.3-2002;2;1;200;13360
83;EFW -ASTM A312 TP304L (E=0.8);B31.3-2002;2;1;300;13360
83;EFW -ASTM A312 TP304L (E=0.8);B31.3-2002;2;1;400;12640
83;EFW -ASTM A312 TP304L (E=0.8);B31.3-2002;2;1;500;11840
83;EFW -ASTM A312 TP304L (E=0.8);B31.3-2002;2;1;600;11200
83;EFW -ASTM A312 TP304L (E=0.8);B31.3-2002;2;1;650;10960
83;EFW -ASTM A312 TP304L (E=0.8);B31.3-2002;2;1;700;10800
83;EFW -ASTM A312 TP304L (E=0.8);B31.3-2002;2;1;750;10640
83;EFW -ASTM A312 TP304L (E=0.8);B31.3-2002;2;1;800;10400
83;EFW -ASTM A312 TP304L (E=0.8);B31.3-2002;2;1;850;10240
83;EFW -ASTM A312 TP304L (E=0.8);B31.3-2002;2;1;900;9520
83;EFW -ASTM A312 TP304L (E=0.8);B31.3-2002;2;1;950;7920
83;EFW -ASTM A312 TP304L (E=0.8);B31.3-2002;2;1;1000;6240
83;EFW -ASTM A312 TP304L (E=0.8);B31.3-2002;2;1;1050;5040
83;EFW -ASTM A312 TP304L (E=0.8);B31.3-2002;2;1;1100;4080
83;EFW -ASTM A312 TP304L (E=0.8);B31.3-2002;2;1;1150;3200
83;EFW -ASTM A312 TP304L (E=0.8);B31.3-2002;2;1;1200;2560
83;EFW -ASTM A312 TP304L (E=0.8);B31.3-2002;2;1;1250;2080
83;EFW -ASTM A312 TP304L (E=0.8);B31.3-2002;2;1;1300;1680
83;EFW -ASTM A312 TP304L (E=0.8);B31.3-2002;2;1;1350;1360
83;EFW -ASTM A312 TP304L (E=0.8);B31.3-2002;2;1;1400;880
83;EFW -ASTM A312 TP304L (E=0.8);B31.3-2002;2;1;1450;800
83;EFW -ASTM A312 TP304L (E=0.8);B31.3-2002;2;1;1500;720
84;EFW -ASTM A358 Gr.304  Cl.2 (E=0.85);B31.3-2002;2;5;100;17000
84;EFW -ASTM A358 Gr.304  Cl.2 (E=0.85);B31.3-2002;2;5;200;17000
84;EFW -ASTM A358 Gr.304  Cl.2 (E=0.85);B31.3-2002;2;5;300;17000
84;EFW -ASTM A358 Gr.304  Cl.2 (E=0.85);B31.3-2002;2;5;400;15895
84;EFW -ASTM A358 Gr.304  Cl.2 (E=0.85);B31.3-2002;2;5;500;14875
84;EFW -ASTM A358 Gr.304  Cl.2 (E=0.85);B31.3-2002;2;5;600;13940
84;EFW -ASTM A358 Gr.304  Cl.2 (E=0.85);B31.3-2002;2;5;650;13770
84;EFW -ASTM A358 Gr.304  Cl.2 (E=0.85);B31.3-2002;2;5;700;13600
84;EFW -ASTM A358 Gr.304  Cl.2 (E=0.85);B31.3-2002;2;5;750;13260
84;EFW -ASTM A358 Gr.304  Cl.2 (E=0.85);B31.3-2002;2;5;800;12920
84;EFW -ASTM A358 Gr.304  Cl.2 (E=0.85);B31.3-2002;2;5;850;12665
84;EFW -ASTM A358 Gr.304  Cl.2 (E=0.85);B31.3-2002;2;5;900;12410
84;EFW -ASTM A358 Gr.304  Cl.2 (E=0.85);B31.3-2002;2;5;950;12240
84;EFW -ASTM A358 Gr.304  Cl.2 (E=0.85);B31.3-2002;2;5;1000;11730
84;EFW -ASTM A358 Gr.304  Cl.2 (E=0.85);B31.3-2002;2;5;1050;10370
84;EFW -ASTM A358 Gr.304  Cl.2 (E=0.85);B31.3-2002;2;5;1100;8245
84;EFW -ASTM A358 Gr.304  Cl.2 (E=0.85);B31.3-2002;2;5;1150;6545
84;EFW -ASTM A358 Gr.304  Cl.2 (E=0.85);B31.3-2002;2;5;1200;5100
84;EFW -ASTM A358 Gr.304  Cl.2 (E=0.85);B31.3-2002;2;5;1250;3995
84;EFW -ASTM A358 Gr.304  Cl.2 (E=0.85);B31.3-2002;2;5;1300;3145
84;EFW -ASTM A358 Gr.304  Cl.2 (E=0.85);B31.3-2002;2;5;1350;2465
84;EFW -ASTM A358 Gr.304  Cl.2 (E=0.85);B31.3-2002;2;5;1400;1955
84;EFW -ASTM A358 Gr.304  Cl.2 (E=0.85);B31.3-2002;2;5;1450;1530
84;EFW -ASTM A358 Gr.304  Cl.2 (E=0.85);B31.3-2002;2;5;1500;1190
85;EFW -ASTM A358 Gr.316  Cl.2 (E=0.85);B31.3-2002;2;5;100;17000
85;EFW -ASTM A358 Gr.316  Cl.2 (E=0.85);B31.3-2002;2;5;200;17000
85;EFW -ASTM A358 Gr.316  Cl.2 (E=0.85);B31.3-2002;2;5;300;17000
85;EFW -ASTM A358 Gr.316  Cl.2 (E=0.85);B31.3-2002;2;5;400;16405
85;EFW -ASTM A358 Gr.316  Cl.2 (E=0.85);B31.3-2002;2;5;500;15215
85;EFW -ASTM A358 Gr.316  Cl.2 (E=0.85);B31.3-2002;2;5;600;14450
85;EFW -ASTM A358 Gr.316  Cl.2 (E=0.85);B31.3-2002;2;5;650;14195
85;EFW -ASTM A358 Gr.316  Cl.2 (E=0.85);B31.3-2002;2;5;700;13855
85;EFW -ASTM A358 Gr.316  Cl.2 (E=0.85);B31.3-2002;2;5;750;13685
85;EFW -ASTM A358 Gr.316  Cl.2 (E=0.85);B31.3-2002;2;5;800;13515
85;EFW -ASTM A358 Gr.316  Cl.2 (E=0.85);B31.3-2002;2;5;850;13345
85;EFW -ASTM A358 Gr.316  Cl.2 (E=0.85);B31.3-2002;2;5;900;13175
85;EFW -ASTM A358 Gr.316  Cl.2 (E=0.85);B31.3-2002;2;5;950;13090
85;EFW -ASTM A358 Gr.316  Cl.2 (E=0.85);B31.3-2002;2;5;1000;13005
85;EFW -ASTM A358 Gr.316  Cl.2 (E=0.85);B31.3-2002;2;5;1050;12325
85;EFW -ASTM A358 Gr.316  Cl.2 (E=0.85);B31.3-2002;2;5;1100;10540
85;EFW -ASTM A358 Gr.316  Cl.2 (E=0.85);B31.3-2002;2;5;1150;8330
85;EFW -ASTM A358 Gr.316  Cl.2 (E=0.85);B31.3-2002;2;5;1200;6290
85;EFW -ASTM A358 Gr.316  Cl.2 (E=0.85);B31.3-2002;2;5;1250;4675
85;EFW -ASTM A358 Gr.316  Cl.2 (E=0.85);B31.3-2002;2;5;1300;3485
85;EFW -ASTM A358 Gr.316  Cl.2 (E=0.85);B31.3-2002;2;5;1350;2635
85;EFW -ASTM A358 Gr.316  Cl.2 (E=0.85);B31.3-2002;2;5;1400;1955
85;EFW -ASTM A358 Gr.316  Cl.2 (E=0.85);B31.3-2002;2;5;1450;1445
85;EFW -ASTM A358 Gr.316  Cl.2 (E=0.85);B31.3-2002;2;5;1500;1105
86;EFW -ASTM A358 Gr.304  Cl.5 (E=0.9);B31.3-2002;2;5;100;18000
86;EFW -ASTM A358 Gr.304  Cl.5 (E=0.9);B31.3-2002;2;5;200;18000
86;EFW -ASTM A358 Gr.304  Cl.5 (E=0.9);B31.3-2002;2;5;300;18000
86;EFW -ASTM A358 Gr.304  Cl.5 (E=0.9);B31.3-2002;2;5;400;16830
86;EFW -ASTM A358 Gr.304  Cl.5 (E=0.9);B31.3-2002;2;5;500;15750
86;EFW -ASTM A358 Gr.304  Cl.5 (E=0.9);B31.3-2002;2;5;600;14760
86;EFW -ASTM A358 Gr.304  Cl.5 (E=0.9);B31.3-2002;2;5;650;14580
86;EFW -ASTM A358 Gr.304  Cl.5 (E=0.9);B31.3-2002;2;5;700;14400
86;EFW -ASTM A358 Gr.304  Cl.5 (E=0.9);B31.3-2002;2;5;750;14040
86;EFW -ASTM A358 Gr.304  Cl.5 (E=0.9);B31.3-2002;2;5;800;13680
86;EFW -ASTM A358 Gr.304  Cl.5 (E=0.9);B31.3-2002;2;5;850;13410
86;EFW -ASTM A358 Gr.304  Cl.5 (E=0.9);B31.3-2002;2;5;900;13140
86;EFW -ASTM A358 Gr.304  Cl.5 (E=0.9);B31.3-2002;2;5;950;12960
86;EFW -ASTM A358 Gr.304  Cl.5 (E=0.9);B31.3-2002;2;5;1000;12420
86;EFW -ASTM A358 Gr.304  Cl.5 (E=0.9);B31.3-2002;2;5;1050;10980
86;EFW -ASTM A358 Gr.304  Cl.5 (E=0.9);B31.3-2002;2;5;1100;8730
86;EFW -ASTM A358 Gr.304  Cl.5 (E=0.9);B31.3-2002;2;5;1150;6930
86;EFW -ASTM A358 Gr.304  Cl.5 (E=0.9);B31.3-2002;2;5;1200;5400
86;EFW -ASTM A358 Gr.304  Cl.5 (E=0.9);B31.3-2002;2;5;1250;4230
86;EFW -ASTM A358 Gr.304  Cl.5 (E=0.9);B31.3-2002;2;5;1300;3330
86;EFW -ASTM A358 Gr.304  Cl.5 (E=0.9);B31.3-2002;2;5;1350;2610
86;EFW -ASTM A358 Gr.304  Cl.5 (E=0.9);B31.3-2002;2;5;1400;2070
86;EFW -ASTM A358 Gr.304  Cl.5 (E=0.9);B31.3-2002;2;5;1450;1620
86;EFW -ASTM A358 Gr.304  Cl.5 (E=0.9);B31.3-2002;2;5;1500;1260
87;EFW -ASTM A358 Gr.304L Cl.5 (E=0.9);B31.3-2002;2;5;100;15030
87;EFW -ASTM A358 Gr.304L Cl.5 (E=0.9);B31.3-2002;2;5;200;15030
87;EFW -ASTM A358 Gr.304L Cl.5 (E=0.9);B31.3-2002;2;5;300;15030
87;EFW -ASTM A358 Gr.304L Cl.5 (E=0.9);B31.3-2002;2;5;400;14220
87;EFW -ASTM A358 Gr.304L Cl.5 (E=0.9);B31.3-2002;2;5;500;13320
87;EFW -ASTM A358 Gr.304L Cl.5 (E=0.9);B31.3-2002;2;5;600;12600
87;EFW -ASTM A358 Gr.304L Cl.5 (E=0.9);B31.3-2002;2;5;650;12330
87;EFW -ASTM A358 Gr.304L Cl.5 (E=0.9);B31.3-2002;2;5;700;12150
87;EFW -ASTM A358 Gr.304L Cl.5 (E=0.9);B31.3-2002;2;5;750;11970
87;EFW -ASTM A358 Gr.304L Cl.5 (E=0.9);B31.3-2002;2;5;800;11700
87;EFW -ASTM A358 Gr.304L Cl.5 (E=0.9);B31.3-2002;2;5;850;11520
87;EFW -ASTM A358 Gr.304L Cl.5 (E=0.9);B31.3-2002;2;5;900;10710
87;EFW -ASTM A358 Gr.304L Cl.5 (E=0.9);B31.3-2002;2;5;950;8910
87;EFW -ASTM A358 Gr.304L Cl.5 (E=0.9);B31.3-2002;2;5;1000;7020
87;EFW -ASTM A358 Gr.304L Cl.5 (E=0.9);B31.3-2002;2;5;1050;5670
87;EFW -ASTM A358 Gr.304L Cl.5 (E=0.9);B31.3-2002;2;5;1100;4590
87;EFW -ASTM A358 Gr.304L Cl.5 (E=0.9);B31.3-2002;2;5;1150;3600
87;EFW -ASTM A358 Gr.304L Cl.5 (E=0.9);B31.3-2002;2;5;1200;2880
87;EFW -ASTM A358 Gr.304L Cl.5 (E=0.9);B31.3-2002;2;5;1250;2340
87;EFW -ASTM A358 Gr.304L Cl.5 (E=0.9);B31.3-2002;2;5;1300;1890
87;EFW -ASTM A358 Gr.304L Cl.5 (E=0.9);B31.3-2002;2;5;1350;1530
87;EFW -ASTM A358 Gr.304L Cl.5 (E=0.9);B31.3-2002;2;5;1400;990
87;EFW -ASTM A358 Gr.304L Cl.5 (E=0.9);B31.3-2002;2;5;1450;900
87;EFW -ASTM A358 Gr.304L Cl.5 (E=0.9);B31.3-2002;2;5;1500;810
88;EFW -ASTM A358 Gr.316  Cl.5 (E=0.9);B31.3-2002;2;5;100;18000
88;EFW -ASTM A358 Gr.316  Cl.5 (E=0.9);B31.3-2002;2;5;200;18000
88;EFW -ASTM A358 Gr.316  Cl.5 (E=0.9);B31.3-2002;2;5;300;18000
88;EFW -ASTM A358 Gr.316  Cl.5 (E=0.9);B31.3-2002;2;5;400;17370
88;EFW -ASTM A358 Gr.316  Cl.5 (E=0.9);B31.3-2002;2;5;500;16110
88;EFW -ASTM A358 Gr.316  Cl.5 (E=0.9);B31.3-2002;2;5;600;15300
88;EFW -ASTM A358 Gr.316  Cl.5 (E=0.9);B31.3-2002;2;5;650;15030
88;EFW -ASTM A358 Gr.316  Cl.5 (E=0.9);B31.3-2002;2;5;700;14670
88;EFW -ASTM A358 Gr.316  Cl.5 (E=0.9);B31.3-2002;2;5;750;14490
88;EFW -ASTM A358 Gr.316  Cl.5 (E=0.9);B31.3-2002;2;5;800;14310
88;EFW -ASTM A358 Gr.316  Cl.5 (E=0.9);B31.3-2002;2;5;850;14130
88;EFW -ASTM A358 Gr.316  Cl.5 (E=0.9);B31.3-2002;2;5;900;13950
88;EFW -ASTM A358 Gr.316  Cl.5 (E=0.9);B31.3-2002;2;5;950;13860
88;EFW -ASTM A358 Gr.316  Cl.5 (E=0.9);B31.3-2002;2;5;1000;13770
88;EFW -ASTM A358 Gr.316  Cl.5 (E=0.9);B31.3-2002;2;5;1050;13050
88;EFW -ASTM A358 Gr.316  Cl.5 (E=0.9);B31.3-2002;2;5;1100;11160
88;EFW -ASTM A358 Gr.316  Cl.5 (E=0.9);B31.3-2002;2;5;1150;8820
88;EFW -ASTM A358 Gr.316  Cl.5 (E=0.9);B31.3-2002;2;5;1200;6660
88;EFW -ASTM A358 Gr.316  Cl.5 (E=0.9);B31.3-2002;2;5;1250;4950
88;EFW -ASTM A358 Gr.316  Cl.5 (E=0.9);B31.3-2002;2;5;1300;3690
88;EFW -ASTM A358 Gr.316  Cl.5 (E=0.9);B31.3-2002;2;5;1350;2790
88;EFW -ASTM A358 Gr.316  Cl.5 (E=0.9);B31.3-2002;2;5;1400;2070
88;EFW -ASTM A358 Gr.316  Cl.5 (E=0.9);B31.3-2002;2;5;1450;1530
88;EFW -ASTM A358 Gr.316  Cl.5 (E=0.9);B31.3-2002;2;5;1500;1170
89;EFW -ASTM A358 Gr.316L Cl.5 (E=0.9);B31.3-2002;2;5;100;15030
89;EFW -ASTM A358 Gr.316L Cl.5 (E=0.9);B31.3-2002;2;5;200;15030
89;EFW -ASTM A358 Gr.316L Cl.5 (E=0.9);B31.3-2002;2;5;300;15030
89;EFW -ASTM A358 Gr.316L Cl.5 (E=0.9);B31.3-2002;2;5;400;13950
89;EFW -ASTM A358 Gr.316L Cl.5 (E=0.9);B31.3-2002;2;5;500;12960
89;EFW -ASTM A358 Gr.316L Cl.5 (E=0.9);B31.3-2002;2;5;600;12150
89;EFW -ASTM A358 Gr.316L Cl.5 (E=0.9);B31.3-2002;2;5;650;11880
89;EFW -ASTM A358 Gr.316L Cl.5 (E=0.9);B31.3-2002;2;5;700;11610
89;EFW -ASTM A358 Gr.316L Cl.5 (E=0.9);B31.3-2002;2;5;750;11340
89;EFW -ASTM A358 Gr.316L Cl.5 (E=0.9);B31.3-2002;2;5;800;11160
89;EFW -ASTM A358 Gr.316L Cl.5 (E=0.9);B31.3-2002;2;5;850;10890
89;EFW -ASTM A358 Gr.316L Cl.5 (E=0.9);B31.3-2002;2;5;900;10620
89;EFW -ASTM A358 Gr.316L Cl.5 (E=0.9);B31.3-2002;2;5;950;10350
89;EFW -ASTM A358 Gr.316L Cl.5 (E=0.9);B31.3-2002;2;5;1000;10080
89;EFW -ASTM A358 Gr.316L Cl.5 (E=0.9);B31.3-2002;2;5;1050;9720
89;EFW -ASTM A358 Gr.316L Cl.5 (E=0.9);B31.3-2002;2;5;1100;9180
89;EFW -ASTM A358 Gr.316L Cl.5 (E=0.9);B31.3-2002;2;5;1150;7920
89;EFW -ASTM A358 Gr.316L Cl.5 (E=0.9);B31.3-2002;2;5;1200;5760
89;EFW -ASTM A358 Gr.316L Cl.5 (E=0.9);B31.3-2002;2;5;1250;4230
89;EFW -ASTM A358 Gr.316L Cl.5 (E=0.9);B31.3-2002;2;5;1300;3150
89;EFW -ASTM A358 Gr.316L Cl.5 (E=0.9);B31.3-2002;2;5;1350;2250
89;EFW -ASTM A358 Gr.316L Cl.5 (E=0.9);B31.3-2002;2;5;1400;1620
89;EFW -ASTM A358 Gr.316L Cl.5 (E=0.9);B31.3-2002;2;5;1450;1170
89;EFW -ASTM A358 Gr.316L Cl.5 (E=0.9);B31.3-2002;2;5;1500;900
90;EFW -ASTM A358 Gr.321  Cl.5 (E=0.9);B31.3-2002;2;5;100;18000
90;EFW -ASTM A358 Gr.321  Cl.5 (E=0.9);B31.3-2002;2;5;200;18000
90;EFW -ASTM A358 Gr.321  Cl.5 (E=0.9);B31.3-2002;2;5;300;18000
90;EFW -ASTM A358 Gr.321  Cl.5 (E=0.9);B31.3-2002;2;5;400;18000
90;EFW -ASTM A358 Gr.321  Cl.5 (E=0.9);B31.3-2002;2;5;500;17370
90;EFW -ASTM A358 Gr.321  Cl.5 (E=0.9);B31.3-2002;2;5;600;16470
90;EFW -ASTM A358 Gr.321  Cl.5 (E=0.9);B31.3-2002;2;5;650;16110
90;EFW -ASTM A358 Gr.321  Cl.5 (E=0.9);B31.3-2002;2;5;700;15750
90;EFW -ASTM A358 Gr.321  Cl.5 (E=0.9);B31.3-2002;2;5;750;15480
90;EFW -ASTM A358 Gr.321  Cl.5 (E=0.9);B31.3-2002;2;5;800;15210
90;EFW -ASTM A358 Gr.321  Cl.5 (E=0.9);B31.3-2002;2;5;850;15030
90;EFW -ASTM A358 Gr.321  Cl.5 (E=0.9);B31.3-2002;2;5;900;14940
90;EFW -ASTM A358 Gr.321  Cl.5 (E=0.9);B31.3-2002;2;5;950;14760
90;EFW -ASTM A358 Gr.321  Cl.5 (E=0.9);B31.3-2002;2;5;1000;14580
90;EFW -ASTM A358 Gr.321  Cl.5 (E=0.9);B31.3-2002;2;5;1050;8640
90;EFW -ASTM A358 Gr.321  Cl.5 (E=0.9);B31.3-2002;2;5;1100;6210
90;EFW -ASTM A358 Gr.321  Cl.5 (E=0.9);B31.3-2002;2;5;1150;4500
90;EFW -ASTM A358 Gr.321  Cl.5 (E=0.9);B31.3-2002;2;5;1200;3240
90;EFW -ASTM A358 Gr.321  Cl.5 (E=0.9);B31.3-2002;2;5;1250;2340
90;EFW -ASTM A358 Gr.321  Cl.5 (E=0.9);B31.3-2002;2;5;1300;1530
90;EFW -ASTM A358 Gr.321  Cl.5 (E=0.9);B31.3-2002;2;5;1350;990
90;EFW -ASTM A358 Gr.321  Cl.5 (E=0.9);B31.3-2002;2;5;1400;720
90;EFW -ASTM A358 Gr.321  Cl.5 (E=0.9);B31.3-2002;2;5;1450;450
90;EFW -ASTM A358 Gr.321  Cl.5 (E=0.9);B31.3-2002;2;5;1500;270
91;EFW -ASTM A358 Gr.304  Cl.1/3/4 (E=1);B31.3-2002;2;5;100;20000
91;EFW -ASTM A358 Gr.304  Cl.1/3/4 (E=1);B31.3-2002;2;5;200;20000
91;EFW -ASTM A358 Gr.304  Cl.1/3/4 (E=1);B31.3-2002;2;5;300;20000
91;EFW -ASTM A358 Gr.304  Cl.1/3/4 (E=1);B31.3-2002;2;5;400;18700
91;EFW -ASTM A358 Gr.304  Cl.1/3/4 (E=1);B31.3-2002;2;5;500;17500
91;EFW -ASTM A358 Gr.304  Cl.1/3/4 (E=1);B31.3-2002;2;5;600;16400
91;EFW -ASTM A358 Gr.304  Cl.1/3/4 (E=1);B31.3-2002;2;5;650;16200
91;EFW -ASTM A358 Gr.304  Cl.1/3/4 (E=1);B31.3-2002;2;5;700;16000
91;EFW -ASTM A358 Gr.304  Cl.1/3/4 (E=1);B31.3-2002;2;5;750;15600
91;EFW -ASTM A358 Gr.304  Cl.1/3/4 (E=1);B31.3-2002;2;5;800;15200
91;EFW -ASTM A358 Gr.304  Cl.1/3/4 (E=1);B31.3-2002;2;5;850;14900
91;EFW -ASTM A358 Gr.304  Cl.1/3/4 (E=1);B31.3-2002;2;5;900;14600
91;EFW -ASTM A358 Gr.304  Cl.1/3/4 (E=1);B31.3-2002;2;5;950;14400
91;EFW -ASTM A358 Gr.304  Cl.1/3/4 (E=1);B31.3-2002;2;5;1000;13800
91;EFW -ASTM A358 Gr.304  Cl.1/3/4 (E=1);B31.3-2002;2;5;1050;12200
91;EFW -ASTM A358 Gr.304  Cl.1/3/4 (E=1);B31.3-2002;2;5;1100;9700
91;EFW -ASTM A358 Gr.304  Cl.1/3/4 (E=1);B31.3-2002;2;5;1150;7700
91;EFW -ASTM A358 Gr.304  Cl.1/3/4 (E=1);B31.3-2002;2;5;1200;6000
91;EFW -ASTM A358 Gr.304  Cl.1/3/4 (E=1);B31.3-2002;2;5;1250;4700
91;EFW -ASTM A358 Gr.304  Cl.1/3/4 (E=1);B31.3-2002;2;5;1300;3700
91;EFW -ASTM A358 Gr.304  Cl.1/3/4 (E=1);B31.3-2002;2;5;1350;2900
91;EFW -ASTM A358 Gr.304  Cl.1/3/4 (E=1);B31.3-2002;2;5;1400;2300
91;EFW -ASTM A358 Gr.304  Cl.1/3/4 (E=1);B31.3-2002;2;5;1450;1800
91;EFW -ASTM A358 Gr.304  Cl.1/3/4 (E=1);B31.3-2002;2;5;1500;1400
92;EFW -ASTM A358 Gr.304L Cl.1/3/4 (E=1);B31.3-2002;2;5;100;16700
92;EFW -ASTM A358 Gr.304L Cl.1/3/4 (E=1);B31.3-2002;2;5;200;16700
92;EFW -ASTM A358 Gr.304L Cl.1/3/4 (E=1);B31.3-2002;2;5;300;16700
92;EFW -ASTM A358 Gr.304L Cl.1/3/4 (E=1);B31.3-2002;2;5;400;15800
92;EFW -ASTM A358 Gr.304L Cl.1/3/4 (E=1);B31.3-2002;2;5;500;14800
92;EFW -ASTM A358 Gr.304L Cl.1/3/4 (E=1);B31.3-2002;2;5;600;14000
92;EFW -ASTM A358 Gr.304L Cl.1/3/4 (E=1);B31.3-2002;2;5;650;13700
92;EFW -ASTM A358 Gr.304L Cl.1/3/4 (E=1);B31.3-2002;2;5;700;13500
92;EFW -ASTM A358 Gr.304L Cl.1/3/4 (E=1);B31.3-2002;2;5;750;13300
